 Example 2 - Grass Field Problem (Hupselse Beek 1982)

 Program SWMS_2D
 Time dependent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = day  , M = -
 All fluxes (v) are positive out of the region

     Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vKode5     vKode6 ...
      [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

    236.3494  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.4795  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.6530  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    236.8265  -.700E-01   .200E+00  -.700E-01   .200E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.0000  -.700E-01   .200E+00  -.700E-01   .200E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.0200  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.0458  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.0799  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.1237  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.1821  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.2565  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.3494  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.4795  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.6530  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    237.8265  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.0000  -.530E+00   .600E-01  -.530E+00   .600E-01   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.0200  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.0458  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.0799  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.1237  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.1821  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.2565  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.3494  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.4795  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.6530  -.200E+00   .180E+00  -.200E+00   .180E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    238.8265  -.200E+00   .180E+00  -.200E+00   .180E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.0000  -.200E+00   .180E+00  -.200E+00   .180E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.0200  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.0458  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.0799  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.1237  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.1821  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.2565  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.3494  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.4795  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.6530  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    239.8265  -.800E-01   .130E+00  -.800E-01   .130E+00   .734E-03   .000E+00   .000E+00   .000E+00   .000E+00
    240.0000  -.800E-01   .130E+00  -.800E-01   .130E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    240.2500   .000E+00   .230E+00   .000E+00   .230E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    240.6250   .000E+00   .230E+00   .000E+00   .230E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    241.0000   .000E+00   .230E+00   .000E+00   .230E+00   .736E-03   .000E+00   .000E+00   .000E+00   .000E+00
    241.5000   .000E+00   .300E+00   .000E+00   .300E+00   .737E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.0000   .000E+00   .300E+00   .000E+00   .300E+00   .738E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.0200  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.0458  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.0799  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.1237  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.1821  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.2565  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.3494  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.4795  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.6530  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    242.8265  -.500E-01   .130E+00  -.500E-01   .130E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.0000  -.500E-01   .130E+00  -.500E-01   .130E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.0200  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.0458  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.0799  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.1237  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.1821  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.2565  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.3494  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.4795  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.6530  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    243.8265  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.0000  -.110E+00   .150E+00  -.110E+00   .150E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.0200  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.0458  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.0799  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.1237  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.1821  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.2565  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.3494  -.160E+00   .230E+00  -.160E+00   .230E+00   .741E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.4795  -.160E+00   .230E+00  -.160E+00   .230E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.6530  -.160E+00   .230E+00  -.160E+00   .230E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    244.8265  -.160E+00   .230E+00  -.160E+00   .230E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    245.0000  -.160E+00   .230E+00  -.160E+00   .230E+00   .740E-03   .000E+00   .000E+00   .000E+00   .000E+00
    245.2500   .000E+00   .250E+00   .000E+00   .250E+00   .739E-03   .000E+00   .000E+00   .000E+00   .000E+00
    245.6250   .000E+00   .250E+00   .000E+00   .250E+00   .738E-03   .000E+00   .000E+00   .000E+00   .000E+00
    246.0000   .000E+00   .250E+00   .000E+00   .250E+00   .737E-03   .000E+00   .000E+00   .000E+00   .000E+00
    246.5000   .000E+00   .310E+00   .000E+00   .310E+00   .735E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.0000   .000E+00   .310E+00   .000E+00   .310E+00   .733E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.0200  -.200E-01   .180E+00  -.200E-01   .180E+00   .730E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.0458  -.200E-01   .180E+00  -.200E-01   .180E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.0799  -.200E-01   .180E+00  -.200E-01   .180E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.1237  -.200E-01   .180E+00  -.200E-01   .180E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.1821  -.200E-01   .180E+00  -.200E-01   .180E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.2565  -.200E-01   .180E+00  -.200E-01   .180E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.3494  -.200E-01   .180E+00  -.200E-01   .180E+00   .729E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.4795  -.200E-01   .180E+00  -.200E-01   .180E+00   .728E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.6530  -.200E-01   .180E+00  -.200E-01   .180E+00   .727E-03   .000E+00   .000E+00   .000E+00   .000E+00
    247.8265  -.200E-01   .180E+00  -.200E-01   .180E+00   .726E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.0000  -.200E-01   .180E+00  -.200E-01   .180E+00   .725E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.0200  -.400E-01   .800E-01  -.400E-01   .800E-01   .724E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.0458  -.400E-01   .800E-01  -.400E-01   .800E-01   .723E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.0799  -.400E-01   .800E-01  -.400E-01   .800E-01   .723E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.1237  -.400E-01   .800E-01  -.400E-01   .800E-01   .723E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.1821  -.400E-01   .800E-01  -.400E-01   .800E-01   .723E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.2565  -.400E-01   .800E-01  -.400E-01   .800E-01   .723E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.3494  -.400E-01   .800E-01  -.400E-01   .800E-01   .722E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.4795  -.400E-01   .800E-01  -.400E-01   .800E-01   .722E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.6530  -.400E-01   .800E-01  -.400E-01   .800E-01   .721E-03   .000E+00   .000E+00   .000E+00   .000E+00
    248.8265  -.400E-01   .800E-01  -.400E-01   .800E-01   .720E-03   .000E+00   .000E+00   .000E+00   .000E+00
    249.0000  -.400E-01   .800E-01  -.400E-01   .800E-01   .719E-03   .000E+00   .000E+00   .000E+00   .000E+00
    249.2500   .000E+00   .120E+00   .000E+00   .120E+00   .717E-03   .000E+00   .000E+00   .000E+00   .000E+00
    249.6250   .000E+00   .120E+00   .000E+00   .120E+00   .715E-03   .000E+00   .000E+00   .000E+00   .000E+00
    250.0000   .000E+00   .120E+00   .000E+00   .120E+00   .711E-03   .000E+00   .000E+00   .000E+00   .000E+00
    250.5000   .000E+00   .200E+00   .000E+00   .200E+00   .708E-03   .000E+00   .000E+00   .000E+00   .000E+00
    251.0000   .000E+00   .200E+00   .000E+00   .200E+00   .703E-03   .000E+00   .000E+00   .000E+00   .000E+00
    251.5000   .000E+00   .200E+00   .000E+00   .200E+00   .699E-03   .000E+00   .000E+00   .000E+00   .000E+00
    252.0000   .000E+00   .200E+00   .000E+00   .200E+00   .694E-03   .000E+00   .000E+00   .000E+00   .000E+00
    252.5000   .000E+00   .220E+00   .000E+00   .220E+00   .689E-03   .000E+00   .000E+00   .000E+00   .000E+00
    253.0000   .000E+00   .220E+00   .000E+00   .220E+00   .684E-03   .000E+00   .000E+00   .000E+00   .000E+00
    253.5000   .000E+00   .180E+00   .000E+00   .180E+00   .678E-03   .000E+00   .000E+00   .000E+00   .000E+00
    254.0000   .000E+00   .180E+00   .000E+00   .180E+00   .673E-03   .000E+00   .000E+00   .000E+00   .000E+00
    254.5000   .000E+00   .140E+00   .000E+00   .140E+00   .667E-03   .000E+00   .000E+00   .000E+00   .000E+00
    255.0000   .000E+00   .140E+00   .000E+00   .140E+00   .662E-03   .000E+00   .000E+00   .000E+00   .000E+00
    255.5000   .000E+00   .130E+00   .000E+00   .130E+00   .656E-03   .000E+00   .000E+00   .000E+00   .000E+00
    256.0000   .000E+00   .130E+00   .000E+00   .130E+00   .650E-03   .000E+00   .000E+00   .000E+00   .000E+00
    256.5000   .000E+00   .140E+00   .000E+00   .140E+00   .645E-03   .000E+00   .000E+00   .000E+00   .000E+00
    257.0000   .000E+00   .140E+00   .000E+00   .140E+00   .639E-03   .000E+00   .000E+00   .000E+00   .000E+00
    257.5000   .000E+00   .200E+00   .000E+00   .200E+00   .633E-03   .000E+00   .000E+00   .000E+00   .000E+00
    258.0000   .000E+00   .200E+00   .000E+00   .200E+00   .627E-03   .000E+00   .000E+00   .000E+00   .000E+00
    258.5000   .000E+00   .140E+00   .000E+00   .140E+00   .622E-03   .000E+00   .000E+00   .000E+00   .000E+00
    259.0000   .000E+00   .140E+00   .000E+00   .140E+00   .616E-03   .000E+00   .000E+00   .000E+00   .000E+00
    259.5000   .000E+00   .190E+00   .000E+00   .190E+00   .610E-03   .000E+00   .000E+00   .000E+00   .000E+00
    260.0000   .000E+00   .190E+00   .000E+00   .190E+00   .605E-03   .000E+00   .000E+00   .000E+00   .000E+00
    260.5000   .000E+00   .140E+00   .000E+00   .140E+00   .599E-03   .000E+00   .000E+00   .000E+00   .000E+00
    261.0000   .000E+00   .140E+00   .000E+00   .140E+00   .593E-03   .000E+00   .000E+00   .000E+00   .000E+00
    261.5000   .000E+00   .200E+00   .000E+00   .200E+00   .588E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.0000   .000E+00   .200E+00   .000E+00   .200E+00   .582E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.0200  -.350E+00   .230E+00  -.350E+00   .230E+00   .577E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.0458  -.350E+00   .230E+00  -.350E+00   .230E+00   .576E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.0799  -.350E+00   .230E+00  -.350E+00   .230E+00   .576E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.1237  -.350E+00   .230E+00  -.350E+00   .230E+00   .576E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.1821  -.350E+00   .230E+00  -.350E+00   .230E+00   .575E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.2564  -.350E+00   .230E+00  -.350E+00   .230E+00   .575E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.3494  -.350E+00   .230E+00  -.350E+00   .230E+00   .574E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.4795  -.350E+00   .230E+00  -.350E+00   .230E+00   .573E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.6530  -.350E+00   .230E+00  -.350E+00   .230E+00   .571E-03   .000E+00   .000E+00   .000E+00   .000E+00
    262.8265  -.350E+00   .230E+00  -.350E+00   .230E+00   .570E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.0000  -.350E+00   .230E+00  -.350E+00   .230E+00   .568E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.0200  -.520E+00   .160E+00  -.520E+00   .160E+00   .566E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.0458  -.520E+00   .160E+00  -.520E+00   .160E+00   .566E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.0799  -.520E+00   .160E+00  -.520E+00   .160E+00   .565E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.1237  -.520E+00   .160E+00  -.520E+00   .160E+00   .565E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.1821  -.520E+00   .160E+00  -.520E+00   .160E+00   .564E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.2564  -.520E+00   .160E+00  -.520E+00   .160E+00   .564E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.3494  -.520E+00   .160E+00  -.520E+00   .160E+00   .563E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.4795  -.520E+00   .160E+00  -.520E+00   .160E+00   .562E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.6530  -.520E+00   .160E+00  -.520E+00   .160E+00   .561E-03   .000E+00   .000E+00   .000E+00   .000E+00
    263.8265  -.520E+00   .160E+00  -.520E+00   .160E+00   .559E-03   .000E+00   .000E+00   .000E+00   .000E+00
    264.0000  -.520E+00   .160E+00  -.520E+00   .160E+00   .557E-03   .000E+00   .000E+00   .000E+00   .000E+00
    264.2500   .000E+00   .210E+00   .000E+00   .210E+00   .555E-03   .000E+00   .000E+00   .000E+00   .000E+00
    264.6250   .000E+00   .210E+00   .000E+00   .210E+00   .552E-03   .000E+00   .000E+00   .000E+00   .000E+00
    265.0000   .000E+00   .210E+00   .000E+00   .210E+00   .548E-03   .000E+00   .000E+00   .000E+00   .000E+00
    265.5000   .000E+00   .190E+00   .000E+00   .190E+00   .544E-03   .000E+00   .000E+00   .000E+00   .000E+00
    266.0000   .000E+00   .190E+00   .000E+00   .190E+00   .539E-03   .000E+00   .000E+00   .000E+00   .000E+00
    266.5000   .000E+00   .180E+00   .000E+00   .180E+00   .534E-03   .000E+00   .000E+00   .000E+00   .000E+00
    267.0000   .000E+00   .180E+00   .000E+00   .180E+00   .529E-03   .000E+00   .000E+00   .000E+00   .000E+00
    267.5000   .000E+00   .180E+00   .000E+00   .180E+00   .524E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.0000   .000E+00   .180E+00   .000E+00   .180E+00   .520E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.0200  -.530E+00   .900E-01  -.530E+00   .900E-01   .515E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.0458  -.530E+00   .900E-01  -.530E+00   .900E-01   .515E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.0799  -.530E+00   .900E-01  -.530E+00   .900E-01   .515E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.1237  -.530E+00   .900E-01  -.530E+00   .900E-01   .515E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.1821  -.530E+00   .900E-01  -.530E+00   .900E-01   .514E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.2564  -.530E+00   .900E-01  -.530E+00   .900E-01   .514E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.3494  -.530E+00   .900E-01  -.530E+00   .900E-01   .513E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.4795  -.530E+00   .900E-01  -.530E+00   .900E-01   .512E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.6530  -.530E+00   .900E-01  -.530E+00   .900E-01   .511E-03   .000E+00   .000E+00   .000E+00   .000E+00
    268.8265  -.530E+00   .900E-01  -.530E+00   .900E-01   .510E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.0000  -.530E+00   .900E-01  -.530E+00   .900E-01   .508E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.0200  -.700E-01   .230E+00  -.700E-01   .230E+00   .507E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.0458  -.700E-01   .230E+00  -.700E-01   .230E+00   .507E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.0799  -.700E-01   .230E+00  -.700E-01   .230E+00   .507E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.1237  -.700E-01   .230E+00  -.700E-01   .230E+00   .506E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.1821  -.700E-01   .230E+00  -.700E-01   .230E+00   .506E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.2564  -.700E-01   .230E+00  -.700E-01   .230E+00   .505E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.3494  -.700E-01   .230E+00  -.700E-01   .230E+00   .505E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.4795  -.700E-01   .230E+00  -.700E-01   .230E+00   .504E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.6530  -.700E-01   .230E+00  -.700E-01   .230E+00   .503E-03   .000E+00   .000E+00   .000E+00   .000E+00
    269.8265  -.700E-01   .230E+00  -.700E-01   .230E+00   .502E-03   .000E+00   .000E+00   .000E+00   .000E+00
    270.0000  -.700E-01   .230E+00  -.700E-01   .230E+00   .500E-03   .000E+00   .000E+00   .000E+00   .000E+00
    270.2500   .000E+00   .170E+00   .000E+00   .170E+00   .499E-03   .000E+00   .000E+00   .000E+00   .000E+00
    270.6250   .000E+00   .170E+00   .000E+00   .170E+00   .497E-03   .000E+00   .000E+00   .000E+00   .000E+00
    271.0000   .000E+00   .170E+00   .000E+00   .170E+00   .494E-03   .000E+00   .000E+00   .000E+00   .000E+00
    271.5000   .000E+00   .220E+00   .000E+00   .220E+00   .492E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.0000   .000E+00   .220E+00   .000E+00   .220E+00   .488E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.0200  -.104E+01   .000E+00  -.104E+01   .000E+00   .485E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.0458  -.104E+01   .000E+00  -.104E+01   .000E+00   .485E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.0799  -.104E+01   .000E+00  -.104E+01   .000E+00   .484E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.1237  -.104E+01   .000E+00  -.104E+01   .000E+00   .484E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.1675  -.104E+01   .000E+00  -.104E+01   .000E+00   .484E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.2230  -.104E+01   .000E+00  -.104E+01   .000E+00   .484E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.3007  -.104E+01   .000E+00  -.104E+01   .000E+00   .483E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.3784  -.104E+01   .000E+00  -.104E+01   .000E+00   .483E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.4561  -.104E+01   .000E+00  -.104E+01   .000E+00   .482E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.5338  -.104E+01   .000E+00  -.104E+01   .000E+00   .482E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.6270  -.104E+01   .000E+00  -.104E+01   .000E+00   .481E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.7203  -.104E+01   .000E+00  -.104E+01   .000E+00   .481E-03   .000E+00   .000E+00   .000E+00   .000E+00
    272.8601  -.104E+01   .000E+00  -.104E+01   .000E+00   .480E-03   .000E+00   .000E+00   .000E+00   .000E+00
    273.0000  -.104E+01   .000E+00  -.104E+01   .000E+00   .479E-03   .000E+00   .000E+00   .000E+00   .000E+00
