 Example 2 - Grass Field Problem (Hupselse Beek 1982)                    
 
 Program SWMS_2D
 Time dependent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = day  , M = -    


     Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

     90.0200      -55.1      -34.5      175.0         .0         .0         .0         .0
     90.0458      -55.1      -34.6      174.8         .0         .0         .0         .0
     90.0799      -55.2      -34.6      174.7         .0         .0         .0         .0
     90.1237      -55.3      -34.7      174.5         .0         .0         .0         .0
     90.1821      -55.5      -34.8      174.4         .0         .0         .0         .0
     90.2565      -55.8      -35.0      174.1         .0         .0         .0         .0
     90.3494      -56.1      -35.3      173.9         .0         .0         .0         .0
     90.4795      -56.5      -35.6      173.5         .0         .0         .0         .0
     90.6530      -57.1      -36.0      172.9         .0         .0         .0         .0
     90.8265      -57.6      -36.5      172.4         .0         .0         .0         .0
     91.0000      -58.2      -37.1      171.9         .0         .0         .0         .0
     91.0200      -57.9      -37.6      171.8         .0         .0         .0         .0
     91.0458      -57.8      -37.6      171.7         .0         .0         .0         .0
     91.0799      -57.8      -37.7      171.6         .0         .0         .0         .0
     91.1237      -57.8      -37.8      171.5         .0         .0         .0         .0
     91.1821      -57.8      -37.9      171.3         .0         .0         .0         .0
     91.2565      -57.9      -38.0      171.1         .0         .0         .0         .0
     91.3494      -58.1      -38.1      170.9         .0         .0         .0         .0
     91.4795      -58.3      -38.3      170.6         .0         .0         .0         .0
     91.6530      -58.7      -38.6      170.2         .0         .0         .0         .0
     91.8265      -59.1      -39.0      169.8         .0         .0         .0         .0
     92.0000      -59.4      -39.4      169.4         .0         .0         .0         .0
     92.0200      -59.7      -39.8      169.3         .0         .0         .0         .0
     92.0458      -59.9      -39.8      169.3         .0         .0         .0         .0
     92.0799      -59.9      -39.9      169.3         .0         .0         .0         .0
     92.1237      -60.1      -39.9      169.2         .0         .0         .0         .0
     92.1821      -60.3      -40.0      169.1         .0         .0         .0         .0
     92.2565      -60.5      -40.1      169.0         .0         .0         .0         .0
     92.3494      -60.7      -40.3      168.8         .0         .0         .0         .0
     92.4795      -61.1      -40.5      168.5         .0         .0         .0         .0
     92.6530      -61.5      -40.8      168.2         .0         .0         .0         .0
     92.8265      -61.9      -41.2      167.8         .0         .0         .0         .0
     93.0000      -62.2      -41.6      167.5         .0         .0         .0         .0
     93.2500      -63.4      -41.9      166.8         .0         .0         .0         .0
     93.6250      -64.9      -42.8      165.6         .0         .0         .0         .0
     94.0000      -66.2      -44.1      164.4         .0         .0         .0         .0
     94.5000      -68.7      -45.4      162.4         .0         .0         .0         .0
     95.0000      -71.1      -47.8      160.4         .0         .0         .0         .0
     95.0200      -70.8      -50.0      160.3         .0         .0         .0         .0
     95.0458      -70.6      -50.0      160.2         .0         .0         .0         .0
     95.0799      -70.4      -50.0      160.1         .0         .0         .0         .0
     95.1237      -70.3      -50.1      160.0         .0         .0         .0         .0
     95.1821      -70.3      -50.1      159.8         .0         .0         .0         .0
     95.2565      -70.2      -50.2      159.6         .0         .0         .0         .0
     95.3494      -70.2      -50.3      159.3         .0         .0         .0         .0
     95.4795      -70.3      -50.4      159.0         .0         .0         .0         .0
     95.6530      -70.5      -50.6      158.7         .0         .0         .0         .0
     95.8265      -70.7      -50.9      158.3         .0         .0         .0         .0
     96.0000      -71.0      -51.2      158.0         .0         .0         .0         .0
     96.0200      -69.7      -51.5      158.0         .0         .0         .0         .0
     96.0458      -68.9      -51.4      157.9         .0         .0         .0         .0
     96.0799      -68.3      -51.3      157.9         .0         .0         .0         .0
     96.1237      -67.6      -51.1      157.8         .0         .0         .0         .0
     96.1821      -66.9      -50.9      157.8         .0         .0         .0         .0
     96.2565      -66.3      -50.6      157.8         .0         .0         .0         .0
     96.3494      -65.6      -50.3      157.8         .0         .0         .0         .0
     96.4795      -64.9      -49.9      157.9         .0         .0         .0         .0
     96.6530      -64.2      -49.5      158.2         .0         .0         .0         .0
     96.8265      -63.6      -48.9      158.5         .0         .0         .0         .0
     97.0000      -63.2      -48.4      158.9         .0         .0         .0         .0
     97.0200      -62.3      -48.0      158.9         .0         .0         .0         .0
     97.0458      -61.9      -47.9      159.0         .0         .0         .0         .0
     97.0799      -61.5      -47.8      159.0         .0         .0         .0         .0
     97.1237      -61.1      -47.6      159.1         .0         .0         .0         .0
     97.1821      -60.7      -47.4      159.3         .0         .0         .0         .0
     97.2565      -60.2      -47.2      159.5         .0         .0         .0         .0
     97.3494      -59.8      -46.8      159.7         .0         .0         .0         .0
     97.4795      -59.2      -46.4      160.2         .0         .0         .0         .0
     97.6530      -58.6      -45.9      160.8         .0         .0         .0         .0
     97.8265      -58.1      -45.2      161.4         .0         .0         .0         .0
     98.0000      -57.5      -44.6      162.1         .0         .0         .0         .0
     98.0200      -58.5      -44.0      162.2         .0         .0         .0         .0
     98.0458      -59.0      -44.0      162.3         .0         .0         .0         .0
     98.0799      -59.5      -44.0      162.4         .0         .0         .0         .0
     98.1237      -59.9      -44.0      162.6         .0         .0         .0         .0
     98.1821      -60.2      -44.0      162.8         .0         .0         .0         .0
     98.2565      -60.5      -44.1      163.1         .0         .0         .0         .0
     98.3494      -60.8      -44.1      163.3         .0         .0         .0         .0
     98.4795      -61.0      -44.1      163.6         .0         .0         .0         .0
     98.6530      -61.0      -44.1      163.8         .0         .0         .0         .0
     98.8265      -61.0      -44.0      164.0         .0         .0         .0         .0
     99.0000      -61.0      -43.9      164.2         .0         .0         .0         .0
     99.0200      -60.5      -43.7      164.3         .0         .0         .0         .0
     99.0458      -60.3      -43.7      164.3         .0         .0         .0         .0
     99.0799      -60.0      -43.6      164.3         .0         .0         .0         .0
     99.1237      -59.8      -43.5      164.4         .0         .0         .0         .0
     99.1821      -59.5      -43.4      164.4         .0         .0         .0         .0
     99.2565      -59.3      -43.3      164.6         .0         .0         .0         .0
     99.3494      -59.0      -43.1      164.7         .0         .0         .0         .0
     99.4795      -58.7      -42.9      165.0         .0         .0         .0         .0
     99.6530      -58.3      -42.6      165.3         .0         .0         .0         .0
     99.8265      -58.0      -42.2      165.7         .0         .0         .0         .0
    100.0000      -57.6      -41.8      166.1         .0         .0         .0         .0
    100.0200      -57.5      -41.4      166.1         .0         .0         .0         .0
    100.0458      -57.3      -41.4      166.2         .0         .0         .0         .0
    100.0799      -57.2      -41.3      166.2         .0         .0         .0         .0
    100.1237      -57.1      -41.2      166.3         .0         .0         .0         .0
    100.1821      -56.9      -41.1      166.5         .0         .0         .0         .0
    100.2565      -56.7      -41.0      166.7         .0         .0         .0         .0
    100.3494      -56.5      -40.8      166.9         .0         .0         .0         .0
    100.4795      -56.2      -40.5      167.2         .0         .0         .0         .0
    100.6530      -55.8      -40.2      167.7         .0         .0         .0         .0
    100.8265      -55.4      -39.7      168.2         .0         .0         .0         .0
    101.0000      -55.0      -39.3      168.7         .0         .0         .0         .0
    101.0200      -54.2      -38.8      168.7         .0         .0         .0         .0
    101.0458      -53.8      -38.7      168.8         .0         .0         .0         .0
    101.0799      -53.4      -38.6      168.9         .0         .0         .0         .0
    101.1237      -53.0      -38.4      169.0         .0         .0         .0         .0
    101.1821      -52.5      -38.1      169.3         .0         .0         .0         .0
    101.2565      -52.0      -37.8      169.6         .0         .0         .0         .0
    101.3494      -51.5      -37.4      170.0         .0         .0         .0         .0
    101.4795      -50.9      -36.9      170.7         .0         .0         .0         .0
    101.6530      -50.1      -36.2      171.7         .0         .0         .0         .0
    101.8265      -49.3      -35.3      172.7         .0         .0         .0         .0
    102.0000      -48.6      -34.3      173.7         .0         .0         .0         .0
    102.0200      -50.2      -33.4      173.7         .0         .0         .0         .0
    102.0458      -51.2      -33.5      173.9         .0         .0         .0         .0
    102.0799      -52.1      -33.6      174.0         .0         .0         .0         .0
    102.1237      -52.8      -33.8      174.2         .0         .0         .0         .0
    102.1821      -53.6      -34.0      174.3         .0         .0         .0         .0
    102.2565      -54.2      -34.2      174.3         .0         .0         .0         .0
    102.3494      -54.8      -34.5      174.2         .0         .0         .0         .0
    102.4795      -55.5      -34.8      173.9         .0         .0         .0         .0
    102.6530      -56.1      -35.3      173.5         .0         .0         .0         .0
    102.8265      -56.7      -35.8      173.0         .0         .0         .0         .0
    103.0000      -57.3      -36.3      172.5         .0         .0         .0         .0
    103.2500      -58.2      -36.8      171.8         .0         .0         .0         .0
    103.6250      -59.5      -37.7      170.6         .0         .0         .0         .0
    104.0000      -60.7      -38.9      169.4         .0         .0         .0         .0
    104.5000      -62.8      -40.1      167.6         .0         .0         .0         .0
    105.0000      -64.8      -42.1      165.9         .0         .0         .0         .0
    105.5000      -66.6      -44.0      164.2         .0         .0         .0         .0
    106.0000      -68.3      -45.7      162.6         .0         .0         .0         .0
    106.5000      -70.3      -47.4      160.8         .0         .0         .0         .0
    107.0000      -72.2      -49.3      159.1         .0         .0         .0         .0
    107.5000      -74.1      -51.1      157.5         .0         .0         .0         .0
    108.0000      -75.9      -52.9      155.9         .0         .0         .0         .0
    108.5000      -77.8      -54.7      154.3         .0         .0         .0         .0
    109.0000      -79.6      -56.4      152.8         .0         .0         .0         .0
    109.5000      -80.8      -58.2      151.4         .0         .0         .0         .0
    110.0000      -82.0      -59.4      150.1         .0         .0         .0         .0
    110.5000      -83.0      -60.7      149.0         .0         .0         .0         .0
    111.0000      -84.0      -61.7      148.0         .0         .0         .0         .0
    111.5000      -85.5      -62.7      146.9         .0         .0         .0         .0
    112.0000      -87.0      -64.1      145.7         .0         .0         .0         .0
    112.0200      -86.9      -65.5      145.6         .0         .0         .0         .0
    112.0458      -86.9      -65.5      145.6         .0         .0         .0         .0
    112.0799      -86.9      -65.5      145.5         .0         .0         .0         .0
    112.1237      -87.0      -65.6      145.4         .0         .0         .0         .0
    112.1821      -87.0      -65.6      145.3         .0         .0         .0         .0
    112.2565      -87.1      -65.7      145.2         .0         .0         .0         .0
    112.3494      -87.3      -65.8      145.0         .0         .0         .0         .0
    112.4795      -87.4      -66.0      144.7         .0         .0         .0         .0
    112.6530      -87.7      -66.2      144.4         .0         .0         .0         .0
    112.8265      -88.0      -66.5      144.1         .0         .0         .0         .0
    113.0000      -88.3      -66.8      143.8         .0         .0         .0         .0
    113.2500      -89.2      -67.2      143.2         .0         .0         .0         .0
    113.6250      -90.5      -68.0      142.4         .0         .0         .0         .0
    114.0000      -91.7      -69.1      141.5         .0         .0         .0         .0
    114.5000      -93.8      -70.2      140.3         .0         .0         .0         .0
    115.0000      -95.6      -71.8      139.0         .0         .0         .0         .0
    115.0200      -95.4      -73.4      139.0         .0         .0         .0         .0
    115.0458      -95.4      -73.4      139.0         .0         .0         .0         .0
    115.0799      -95.4      -73.4      138.9         .0         .0         .0         .0
    115.1237      -95.4      -73.5      138.8         .0         .0         .0         .0
    115.1821      -95.4      -73.5      138.7         .0         .0         .0         .0
    115.2565      -95.5      -73.6      138.5         .0         .0         .0         .0
    115.3494      -95.6      -73.8      138.3         .0         .0         .0         .0
    115.4795      -95.8      -74.0      138.0         .0         .0         .0         .0
    115.6530      -96.1      -74.2      137.6         .0         .0         .0         .0
    115.8265      -96.5      -74.6      137.3         .0         .0         .0         .0
    116.0000      -96.8      -74.9      136.9         .0         .0         .0         .0
    116.2500      -97.7      -75.3      136.4         .0         .0         .0         .0
    116.6250      -98.7      -75.8      135.7         .0         .0         .0         .0
    117.0000      -99.5      -76.6      135.0         .0         .0         .0         .0
    117.0200      -99.3      -77.3      134.9         .0         .0         .0         .0
    117.0458      -99.3      -77.3      134.9         .0         .0         .0         .0
    117.0799      -99.2      -77.4      134.9         .0         .0         .0         .0
    117.1237      -99.1      -77.4      134.8         .0         .0         .0         .0
    117.1821      -99.1      -77.4      134.7         .0         .0         .0         .0
    117.2565      -99.1      -77.5      134.6         .0         .0         .0         .0
    117.3494      -99.1      -77.5      134.4         .0         .0         .0         .0
    117.4795      -99.1      -77.6      134.2         .0         .0         .0         .0
    117.6530      -99.2      -77.7      133.9         .0         .0         .0         .0
    117.8265      -99.3      -77.9      133.6         .0         .0         .0         .0
    118.0000      -99.5      -78.1      133.4         .0         .0         .0         .0
    118.0200      -97.2      -78.3      133.4         .0         .0         .0         .0
    118.0458      -95.8      -78.2      133.3         .0         .0         .0         .0
    118.0799      -94.7      -78.1      133.3         .0         .0         .0         .0
    118.1237      -93.6      -77.9      133.2         .0         .0         .0         .0
    118.1821      -92.5      -77.6      133.1         .0         .0         .0         .0
    118.2565      -91.4      -77.3      133.0         .0         .0         .0         .0
    118.3494      -90.3      -76.9      132.9         .0         .0         .0         .0
    118.4795      -89.0      -76.4      132.8         .0         .0         .0         .0
    118.6530      -87.8      -75.7      132.7         .0         .0         .0         .0
    118.8265      -86.7      -75.0      132.6         .0         .0         .0         .0
    119.0000      -85.9      -74.4      132.6         .0         .0         .0         .0
    119.0200      -85.9      -73.8      132.6         .0         .0         .0         .0
    119.0458      -86.0      -73.8      132.6         .0         .0         .0         .0
    119.0799      -85.9      -73.7      132.6         .0         .0         .0         .0
    119.1237      -85.9      -73.7      132.6         .0         .0         .0         .0
    119.1821      -85.7      -73.6      132.6         .0         .0         .0         .0
    119.2565      -85.7      -73.5      132.6         .0         .0         .0         .0
    119.3494      -85.5      -73.4      132.6         .0         .0         .0         .0
    119.4795      -85.3      -73.2      132.7         .0         .0         .0         .0
    119.6530      -85.0      -73.1      132.7         .0         .0         .0         .0
    119.8265      -84.6      -72.9      132.8         .0         .0         .0         .0
    120.0000      -84.2      -72.5      132.9         .0         .0         .0         .0
    120.0200      -81.4      -72.2      133.0         .0         .0         .0         .0
    120.0458      -79.8      -72.0      133.0         .0         .0         .0         .0
    120.0799      -78.5      -71.7      133.0         .0         .0         .0         .0
    120.1237      -77.1      -71.3      133.1         .0         .0         .0         .0
    120.1821      -75.8      -70.7      133.1         .0         .0         .0         .0
    120.2565      -74.4      -70.0      133.2         .0         .0         .0         .0
    120.3494      -73.0      -69.2      133.3         .0         .0         .0         .0
    120.4795      -71.4      -68.2      133.6         .0         .0         .0         .0
    120.6530      -69.7      -66.9      134.1         .0         .0         .0         .0
    120.8265      -68.5      -65.4      134.7         .0         .0         .0         .0
    121.0000      -67.5      -64.1      135.4         .0         .0         .0         .0
    121.2500      -78.6      -63.0      136.3         .0         .0         .0         .0
    121.6250      -85.4      -65.4      137.0         .0         .0         .0         .0
    122.0000      -89.7      -68.5      137.2         .0         .0         .0         .0
    122.0200      -88.4      -70.8      137.2         .0         .0         .0         .0
    122.0458      -87.7      -70.8      137.2         .0         .0         .0         .0
    122.0799      -87.1      -70.8      137.2         .0         .0         .0         .0
    122.1237      -86.6      -70.7      137.2         .0         .0         .0         .0
    122.1821      -86.2      -70.7      137.2         .0         .0         .0         .0
    122.2565      -85.8      -70.6      137.2         .0         .0         .0         .0
    122.3494      -85.5      -70.6      137.2         .0         .0         .0         .0
    122.4795      -85.1      -70.5      137.2         .0         .0         .0         .0
    122.6530      -84.8      -70.3      137.2         .0         .0         .0         .0
    122.8265      -84.5      -70.1      137.2         .0         .0         .0         .0
    123.0000      -84.3      -70.0      137.2         .0         .0         .0         .0
    123.0200      -84.7      -69.9      137.2         .0         .0         .0         .0
    123.0458      -84.8      -70.0      137.2         .0         .0         .0         .0
    123.0799      -84.8      -70.1      137.2         .0         .0         .0         .0
    123.1237      -84.9      -70.1      137.2         .0         .0         .0         .0
    123.1821      -85.0      -70.1      137.2         .0         .0         .0         .0
    123.2565      -85.1      -70.1      137.2         .0         .0         .0         .0
    123.3494      -85.2      -70.2      137.2         .0         .0         .0         .0
    123.4795      -85.3      -70.3      137.2         .0         .0         .0         .0
    123.6530      -85.5      -70.4      137.1         .0         .0         .0         .0
    123.8265      -85.6      -70.5      137.1         .0         .0         .0         .0
    124.0000      -85.7      -70.5      137.1         .0         .0         .0         .0
    124.0200      -81.0      -70.6      137.1         .0         .0         .0         .0
    124.0458      -78.5      -70.2      137.1         .0         .0         .0         .0
    124.0799      -76.4      -69.8      137.1         .0         .0         .0         .0
    124.1237      -74.4      -69.2      137.1         .0         .0         .0         .0
    124.1821      -72.3      -68.4      137.1         .0         .0         .0         .0
    124.2565      -70.2      -67.4      137.2         .0         .0         .0         .0
    124.3494      -68.2      -66.1      137.3         .0         .0         .0         .0
    124.4795      -66.1      -64.7      137.6         .0         .0         .0         .0
    124.6530      -64.0      -62.9      138.2         .0         .0         .0         .0
    124.8265      -62.2      -60.9      139.0         .0         .0         .0         .0
    125.0000      -60.8      -59.1      140.0         .0         .0         .0         .0
    125.0200      -58.9      -57.5      140.1         .0         .0         .0         .0
    125.0458      -57.7      -57.2      140.3         .0         .0         .0         .0
    125.0799      -56.7      -56.7      140.5         .0         .0         .0         .0
    125.1237      -55.6      -56.2      140.8         .0         .0         .0         .0
    125.1821      -54.5      -55.5      141.2         .0         .0         .0         .0
    125.2565      -53.4      -54.5      141.8         .0         .0         .0         .0
    125.3494      -52.2      -53.4      142.6         .0         .0         .0         .0
    125.4795      -51.1      -52.1      144.0         .0         .0         .0         .0
    125.6530      -49.8      -50.5      146.0         .0         .0         .0         .0
    125.8265      -48.7      -48.5      148.3         .0         .0         .0         .0
    126.0000      -47.6      -46.7      151.0         .0         .0         .0         .0
    126.0200      -49.3      -44.9      151.3         .0         .0         .0         .0
    126.0458      -50.2      -44.9      151.7         .0         .0         .0         .0
    126.0799      -50.9      -44.8      152.2         .0         .0         .0         .0
    126.1237      -51.5      -44.8      152.9         .0         .0         .0         .0
    126.1821      -52.1      -44.8      153.8         .0         .0         .0         .0
    126.2565      -52.5      -44.8      154.8         .0         .0         .0         .0
    126.3494      -52.8      -44.6      156.1         .0         .0         .0         .0
    126.4795      -52.8      -44.4      157.6         .0         .0         .0         .0
    126.6530      -52.6      -43.9      159.5         .0         .0         .0         .0
    126.8265      -52.2      -43.0      161.4         .0         .0         .0         .0
    127.0000      -51.6      -42.0      163.1         .0         .0         .0         .0
    127.2500      -59.7      -40.9      164.3         .0         .0         .0         .0
    127.6250      -63.5      -42.4      164.6         .0         .0         .0         .0
    128.0000      -65.5      -44.0      164.1         .0         .0         .0         .0
    128.5000      -68.3      -45.2      162.4         .0         .0         .0         .0
    129.0000      -70.6      -47.5      160.6         .0         .0         .0         .0
    129.5000      -72.8      -49.6      158.7         .0         .0         .0         .0
    130.0000      -75.0      -51.7      157.0         .0         .0         .0         .0
    130.5000      -76.9      -53.7      155.3         .0         .0         .0         .0
    131.0000      -78.8      -55.5      153.6         .0         .0         .0         .0
    131.5000      -81.4      -57.3      151.7         .0         .0         .0         .0
    132.0000      -83.8      -59.7      149.8         .0         .0         .0         .0
    132.5000      -86.7      -61.9      147.9         .0         .0         .0         .0
    133.0000      -89.4      -64.4      145.9         .0         .0         .0         .0
    133.5000      -92.8      -66.9      143.8         .0         .0         .0         .0
    134.0000      -96.1      -69.9      141.6         .0         .0         .0         .0
    134.5000      -99.1      -72.7      139.5         .0         .0         .0         .0
    135.0000     -102.0      -75.3      137.5         .0         .0         .0         .0
    135.5000     -105.1      -77.9      135.5         .0         .0         .0         .0
    136.0000     -108.1      -80.6      133.6         .0         .0         .0         .0
    136.0200     -106.0      -83.2      133.5         .0         .0         .0         .0
    136.0458     -104.8      -83.1      133.4         .0         .0         .0         .0
    136.0799     -103.6      -82.9      133.3         .0         .0         .0         .0
    136.1237     -102.5      -82.7      133.2         .0         .0         .0         .0
    136.1821     -101.4      -82.4      133.0         .0         .0         .0         .0
    136.2565     -100.1      -82.1      132.7         .0         .0         .0         .0
    136.3494      -98.9      -81.6      132.5         .0         .0         .0         .0
    136.4795      -97.4      -81.1      132.1         .0         .0         .0         .0
    136.6530      -96.0      -80.5      131.7         .0         .0         .0         .0
    136.8265      -94.8      -79.8      131.4         .0         .0         .0         .0
    137.0000      -93.9      -79.3      131.2         .0         .0         .0         .0
    137.0200      -93.2      -78.8      131.1         .0         .0         .0         .0
    137.0458      -92.8      -78.8      131.1         .0         .0         .0         .0
    137.0799      -92.4      -78.7      131.1         .0         .0         .0         .0
    137.1237      -92.0      -78.6      131.0         .0         .0         .0         .0
    137.1821      -91.6      -78.5      130.9         .0         .0         .0         .0
    137.2565      -91.1      -78.4      130.8         .0         .0         .0         .0
    137.3494      -90.7      -78.2      130.7         .0         .0         .0         .0
    137.4795      -90.2      -78.0      130.6         .0         .0         .0         .0
    137.6530      -89.7      -77.8      130.4         .0         .0         .0         .0
    137.8265      -89.3      -77.5      130.3         .0         .0         .0         .0
    138.0000      -89.0      -77.3      130.2         .0         .0         .0         .0
    138.0200      -91.0      -77.1      130.1         .0         .0         .0         .0
    138.0458      -92.2      -77.3      130.1         .0         .0         .0         .0
    138.0799      -93.4      -77.4      130.1         .0         .0         .0         .0
    138.1237      -94.5      -77.7      130.1         .0         .0         .0         .0
    138.1821      -95.7      -78.0      130.0         .0         .0         .0         .0
    138.2565      -97.0      -78.4      130.0         .0         .0         .0         .0
    138.3494      -98.3      -78.9      129.9         .0         .0         .0         .0
    138.4795      -99.9      -79.6      129.8         .0         .0         .0         .0
    138.6530     -101.7      -80.4      129.6         .0         .0         .0         .0
    138.8265     -103.3      -81.5      129.3         .0         .0         .0         .0
    139.0000     -104.7      -82.5      129.1         .0         .0         .0         .0
    139.0200     -102.8      -83.4      129.0         .0         .0         .0         .0
    139.0458     -101.7      -83.3      129.0         .0         .0         .0         .0
    139.0799     -100.8      -83.2      128.9         .0         .0         .0         .0
    139.1237      -99.9      -83.1      128.9         .0         .0         .0         .0
    139.1821      -99.0      -82.9      128.8         .0         .0         .0         .0
    139.2565      -98.1      -82.6      128.7         .0         .0         .0         .0
    139.3494      -97.2      -82.3      128.5         .0         .0         .0         .0
    139.4795      -96.2      -82.0      128.4         .0         .0         .0         .0
    139.6530      -95.2      -81.5      128.2         .0         .0         .0         .0
    139.8265      -94.3      -81.0      128.0         .0         .0         .0         .0
    140.0000      -93.7      -80.6      127.9         .0         .0         .0         .0
    140.2500      -99.2      -80.2      127.8         .0         .0         .0         .0
    140.6250     -102.4      -81.1      127.5         .0         .0         .0         .0
    141.0000     -104.6      -82.5      127.2         .0         .0         .0         .0
    141.0200     -102.1      -83.7      127.2         .0         .0         .0         .0
    141.0458     -100.7      -83.6      127.2         .0         .0         .0         .0
    141.0799      -99.4      -83.5      127.1         .0         .0         .0         .0
    141.1237      -98.3      -83.3      127.1         .0         .0         .0         .0
    141.1821      -97.2      -83.1      127.1         .0         .0         .0         .0
    141.2565      -96.0      -82.8      127.0         .0         .0         .0         .0
    141.3494      -94.9      -82.4      126.9         .0         .0         .0         .0
    141.4795      -93.7      -81.9      126.8         .0         .0         .0         .0
    141.6530      -92.5      -81.3      126.8         .0         .0         .0         .0
    141.8265      -91.4      -80.6      126.7         .0         .0         .0         .0
    142.0000      -90.6      -79.9      126.7         .0         .0         .0         .0
    142.0200      -90.9      -79.3      126.7         .0         .0         .0         .0
    142.0458      -91.1      -79.3      126.7         .0         .0         .0         .0
    142.0799      -91.1      -79.4      126.7         .0         .0         .0         .0
    142.1237      -91.3      -79.4      126.7         .0         .0         .0         .0
    142.1821      -91.4      -79.4      126.7         .0         .0         .0         .0
    142.2565      -91.6      -79.4      126.7         .0         .0         .0         .0
    142.3494      -91.7      -79.5      126.7         .0         .0         .0         .0
    142.4795      -91.9      -79.5      126.7         .0         .0         .0         .0
    142.6530      -92.0      -79.6      126.7         .0         .0         .0         .0
    142.8265      -92.1      -79.6      126.7         .0         .0         .0         .0
    143.0000      -92.2      -79.7      126.7         .0         .0         .0         .0
    143.0200      -93.2      -79.8      126.7         .0         .0         .0         .0
    143.0458      -94.0      -79.8      126.7         .0         .0         .0         .0
    143.0799      -94.6      -79.9      126.7         .0         .0         .0         .0
    143.1237      -95.2      -80.0      126.7         .0         .0         .0         .0
    143.1821      -95.9      -80.1      126.7         .0         .0         .0         .0
    143.2565      -96.6      -80.4      126.7         .0         .0         .0         .0
    143.3494      -97.3      -80.6      126.7         .0         .0         .0         .0
    143.4795      -98.2      -81.0      126.7         .0         .0         .0         .0
    143.6530      -99.1      -81.4      126.6         .0         .0         .0         .0
    143.8265      -99.9      -82.0      126.5         .0         .0         .0         .0
    144.0000     -100.5      -82.5      126.4         .0         .0         .0         .0
    144.2500     -104.4      -82.9      126.2         .0         .0         .0         .0
    144.6250     -107.8      -84.5      125.7         .0         .0         .0         .0
    145.0000     -110.6      -86.5      125.1         .0         .0         .0         .0
    145.5000     -116.4      -88.4      123.9         .0         .0         .0         .0
    146.0000     -121.7      -92.6      122.5         .0         .0         .0         .0
    146.0200     -118.2      -96.4      122.4         .0         .0         .0         .0
    146.0458     -116.1      -96.4      122.4         .0         .0         .0         .0
    146.0799     -114.4      -96.3      122.3         .0         .0         .0         .0
    146.1237     -112.9      -96.2      122.1         .0         .0         .0         .0
    146.1821     -111.4      -96.0      122.0         .0         .0         .0         .0
    146.2565     -109.9      -95.8      121.7         .0         .0         .0         .0
    146.3494     -108.5      -95.5      121.5         .0         .0         .0         .0
    146.4795     -107.0      -95.1      121.1         .0         .0         .0         .0
    146.6530     -105.6      -94.7      120.6         .0         .0         .0         .0
    146.8265     -104.5      -94.2      120.2         .0         .0         .0         .0
    147.0000     -103.7      -93.8      119.7         .0         .0         .0         .0
    147.0200     -106.3      -93.4      119.7         .0         .0         .0         .0
    147.0458     -107.9      -93.3      119.6         .0         .0         .0         .0
    147.0799     -109.3      -93.4      119.6         .0         .0         .0         .0
    147.1237     -110.6      -93.5      119.5         .0         .0         .0         .0
    147.1821     -111.8      -93.6      119.3         .0         .0         .0         .0
    147.2565     -113.0      -93.7      119.2         .0         .0         .0         .0
    147.3494     -114.2      -94.0      119.0         .0         .0         .0         .0
    147.4795     -115.5      -94.3      118.8         .0         .0         .0         .0
    147.6530     -116.8      -94.8      118.5         .0         .0         .0         .0
    147.8265     -117.9      -95.4      118.3         .0         .0         .0         .0
    148.0000     -118.9      -96.1      118.0         .0         .0         .0         .0
    148.2500     -121.3      -96.7      117.6         .0         .0         .0         .0
    148.6250     -124.2      -98.2      116.9         .0         .0         .0         .0
    149.0000     -126.9     -100.2      116.1         .0         .0         .0         .0
    149.5000     -132.2     -102.1      114.9         .0         .0         .0         .0
    150.0000     -137.3     -106.0      113.6         .0         .0         .0         .0
    150.5000     -142.2     -109.7      112.2         .0         .0         .0         .0
    151.0000     -147.0     -113.2      110.7         .0         .0         .0         .0
    151.5000     -151.0     -116.7      109.2         .0         .0         .0         .0
    152.0000     -154.8     -119.6      107.7         .0         .0         .0         .0
    152.5000     -160.0     -122.5      106.3         .0         .0         .0         .0
    153.0000     -165.2     -126.4      104.8         .0         .0         .0         .0
    153.5000     -169.5     -130.2      103.3         .0         .0         .0         .0
    154.0000     -173.7     -133.3      101.8         .0         .0         .0         .0
    154.5000     -174.1     -136.4      100.4         .0         .0         .0         .0
    155.0000     -174.5     -136.8       99.0         .0         .0         .0         .0
    155.5000     -179.5     -137.4       97.7         .0         .0         .0         .0
    156.0000     -184.8     -141.5       96.4         .0         .0         .0         .0
    156.0200     -159.5     -145.5       96.3         .0         .0         .0         .0
    156.0458     -146.6     -144.7       96.3         .0         .0         .0         .0
    156.0799     -136.6     -143.6       96.2         .0         .0         .0         .0
    156.1237     -128.1     -141.9       96.1         .0         .0         .0         .0
    156.1821     -120.0     -139.8       95.9         .0         .0         .0         .0
    156.2565     -112.6     -137.0       95.7         .0         .0         .0         .0
    156.3494     -105.5     -133.5       95.5         .0         .0         .0         .0
    156.4795      -98.3     -129.3       95.1         .0         .0         .0         .0
    156.6096      -92.8     -123.9       94.8         .0         .0         .0         .0
    156.8048      -86.4     -118.7       94.4         .0         .0         .0         .0
    157.0000      -81.6     -111.7       94.0         .0         .0         .0         .0
    157.0200      -89.2     -105.5       94.0         .0         .0         .0         .0
