


                         Node( 20)                      Node( 30)                      Node( 40)                      Node(

     time         hNew     theta     conc        hNew     theta     conc        hNew     theta     conc
    237.827   -171.954    .2505   .000E+00   -123.486    .2146   .000E+00    -73.300    .2599   .000E+00
    238.000   -169.576    .2515   .000E+00   -123.491    .2146   .000E+00    -73.309    .2599   .000E+00
    238.020   -169.457    .2516   .000E+00   -123.491    .2146   .000E+00    -73.310    .2599   .000E+00
    238.046   -169.248    .2517   .000E+00   -123.491    .2146   .000E+00    -73.311    .2599   .000E+00
    238.080   -168.959    .2518   .000E+00   -123.490    .2146   .000E+00    -73.312    .2598   .000E+00
    238.124   -168.564    .2520   .000E+00   -123.488    .2146   .000E+00    -73.314    .2598   .000E+00
    238.182   -168.013    .2522   .000E+00   -123.483    .2146   .000E+00    -73.317    .2598   .000E+00
    238.256   -167.302    .2525   .000E+00   -123.472    .2146   .000E+00    -73.320    .2598   .000E+00
    238.349   -166.445    .2529   .000E+00   -123.454    .2146   .000E+00    -73.324    .2598   .000E+00
    238.480   -165.383    .2534   .000E+00   -123.418    .2146   .000E+00    -73.328    .2598   .000E+00
    238.653   -164.276    .2539   .000E+00   -123.353    .2147   .000E+00    -73.330    .2598   .000E+00
    238.827   -163.433    .2542   .000E+00   -123.274    .2147   .000E+00    -73.330    .2598   .000E+00
    239.000   -162.829    .2545   .000E+00   -123.187    .2148   .000E+00    -73.327    .2598   .000E+00
    239.020   -162.721    .2546   .000E+00   -123.176    .2148   .000E+00    -73.327    .2598   .000E+00
    239.046   -162.576    .2547   .000E+00   -123.162    .2148   .000E+00    -73.326    .2598   .000E+00
    239.080   -162.395    .2548   .000E+00   -123.143    .2148   .000E+00    -73.325    .2598   .000E+00
    239.124   -162.178    .2549   .000E+00   -123.118    .2149   .000E+00    -73.324    .2598   .000E+00
    239.182   -161.918    .2550   .000E+00   -123.083    .2149   .000E+00    -73.322    .2598   .000E+00
    239.256   -161.635    .2551   .000E+00   -123.037    .2149   .000E+00    -73.318    .2598   .000E+00
    239.349   -161.357    .2553   .000E+00   -122.977    .2150   .000E+00    -73.313    .2598   .000E+00
    239.480   -161.110    .2554   .000E+00   -122.889    .2150   .000E+00    -73.303    .2599   .000E+00
    239.653   -160.991    .2555   .000E+00   -122.768    .2151   .000E+00    -73.287    .2599   .000E+00
    239.827   -161.039    .2554   .000E+00   -122.648    .2152   .000E+00    -73.267    .2599   .000E+00
    240.000   -161.225    .2553   .000E+00   -122.529    .2153   .000E+00    -73.244    .2599   .000E+00
    240.250   -162.827    .2545   .000E+00   -122.380    .2154   .000E+00    -73.205    .2600   .000E+00
    240.625   -165.738    .2534   .000E+00   -122.234    .2156   .000E+00    -73.140    .2600   .000E+00
    241.000   -168.591    .2521   .000E+00   -122.171    .2156   .000E+00    -73.076    .2601   .000E+00
    241.500   -174.133    .2496   .000E+00   -122.264    .2155   .000E+00    -73.007    .2602   .000E+00
    242.000   -179.518    .2472   .000E+00   -122.527    .2153   .000E+00    -72.970    .2602   .000E+00
    242.020   -179.437    .2472   .000E+00   -122.538    .2153   .000E+00    -72.969    .2602   .000E+00
    242.046   -179.492    .2472   .000E+00   -122.552    .2153   .000E+00    -72.967    .2602   .000E+00
    242.080   -179.575    .2472   .000E+00   -122.571    .2153   .000E+00    -72.965    .2602   .000E+00
    242.124   -179.692    .2472   .000E+00   -122.597    .2153   .000E+00    -72.962    .2602   .000E+00
    242.182   -179.729    .2471   .000E+00   -122.605    .2153   .000E+00    -72.961    .2602   .000E+00
    242.256   -179.901    .2471   .000E+00   -122.643    .2153   .000E+00    -72.958    .2602   .000E+00
    242.349   -179.994    .2470   .000E+00   -122.663    .2152   .000E+00    -72.957    .2602   .000E+00
    242.480   -180.292    .2470   .000E+00   -122.726    .2152   .000E+00    -72.954    .2602   .000E+00
    242.653   -180.522    .2468   .000E+00   -122.775    .2152   .000E+00    -72.953    .2602   .000E+00
    242.827   -180.825    .2467   .000E+00   -122.839    .2151   .000E+00    -72.953    .2602   .000E+00
    243.000   -181.062    .2466   .000E+00   -122.890    .2151   .000E+00    -72.954    .2602   .000E+00
    243.020   -180.908    .2466   .000E+00   -122.852    .2151   .000E+00    -72.953    .2602   .000E+00
    243.046   -181.012    .2465   .000E+00   -122.867    .2151   .000E+00    -72.953    .2602   .000E+00
    243.080   -181.156    .2465   .000E+00   -122.890    .2150   .000E+00    -72.953    .2602   .000E+00
    243.124   -181.339    .2464   .000E+00   -122.919    .2150   .000E+00    -72.953    .2602   .000E+00
    243.182   -181.579    .2463   .000E+00   -122.958    .2150   .000E+00    -72.954    .2602   .000E+00
    243.256   -181.875    .2461   .000E+00   -123.008    .2149   .000E+00    -72.956    .2602   .000E+00
    243.349   -182.227    .2460   .000E+00   -123.070    .2149   .000E+00    -72.960    .2602   .000E+00
    243.480   -182.682    .2458   .000E+00   -123.156    .2148   .000E+00    -72.966    .2602   .000E+00
    243.653   -183.212    .2456   .000E+00   -123.271    .2147   .000E+00    -72.979    .2602   .000E+00
    243.827   -183.667    .2454   .000E+00   -123.391    .2147   .000E+00    -72.995    .2602   .000E+00
    244.000   -184.055    .2452   .000E+00   -123.505    .2146   .000E+00    -73.013    .2602   .000E+00
    244.020   -184.187    .2451   .000E+00   -123.516    .2146   .000E+00    -73.016    .2602   .000E+00
    244.046   -184.354    .2451   .000E+00   -123.533    .2146   .000E+00    -73.018    .2602   .000E+00
    244.080   -184.569    .2450   .000E+00   -123.555    .2145   .000E+00    -73.022    .2602   .000E+00
    244.124   -184.839    .2448   .000E+00   -123.584    .2145   .000E+00    -73.028    .2602   .000E+00
    244.182   -185.184    .2447   .000E+00   -123.622    .2145   .000E+00    -73.035    .2601   .000E+00
    244.256   -185.602    .2445   .000E+00   -123.671    .2145   .000E+00    -73.045    .2601   .000E+00
    244.349   -186.092    .2443   .000E+00   -123.733    .2144   .000E+00    -73.058    .2601   .000E+00
    244.480   -186.714    .2440   .000E+00   -123.822    .2144   .000E+00    -73.078    .2601   .000E+00
    244.653   -187.449    .2437   .000E+00   -123.942    .2143   .000E+00    -73.107    .2601   .000E+00
    244.827   -188.135    .2435   .000E+00   -124.065    .2142   .000E+00    -73.139    .2600   .000E+00
    245.000   -188.683    .2432   .000E+00   -124.189    .2141   .000E+00    -73.174    .2600   .000E+00
    245.250   -189.706    .2429   .000E+00   -124.370    .2140   .000E+00    -73.229    .2599   .000E+00
    245.625   -191.352    .2423   .000E+00   -124.647    .2138   .000E+00    -73.324    .2598   .000E+00
    246.000   -193.221    .2415   .000E+00   -124.931    .2136   .000E+00    -73.430    .2597   .000E+00
    246.500   -197.690    .2398   .000E+00   -125.353    .2133   .000E+00    -73.594    .2596   .000E+00
    247.000   -202.305    .2381   .000E+00   -125.827    .2130   .000E+00    -73.782    .2593   .000E+00
    247.020   -202.240    .2381   .000E+00   -125.857    .2130   .000E+00    -73.790    .2594   .000E+00
    247.046   -202.339    .2381   .000E+00   -125.851    .2130   .000E+00    -73.792    .2593   .000E+00
    247.080   -202.282    .2381   .000E+00   -125.889    .2130   .000E+00    -73.803    .2593   .000E+00
    247.124   -202.409    .2381   .000E+00   -125.893    .2129   .000E+00    -73.809    .2593   .000E+00
    247.182   -202.521    .2381   .000E+00   -125.948    .2129   .000E+00    -73.831    .2593   .000E+00
    247.256   -202.550    .2380   .000E+00   -125.964    .2129   .000E+00    -73.837    .2593   .000E+00
    247.349   -202.723    .2379   .000E+00   -126.038    .2128   .000E+00    -73.868    .2593   .000E+00
    247.480   -203.055    .2378   .000E+00   -126.165    .2127   .000E+00    -73.921    .2592   .000E+00
    247.653   -203.557    .2376   .000E+00   -126.332    .2126   .000E+00    -73.994    .2591   .000E+00
    247.827   -204.087    .2374   .000E+00   -126.497    .2125   .000E+00    -74.070    .2590   .000E+00
    248.000   -204.642    .2372   .000E+00   -126.660    .2124   .000E+00    -74.148    .2590   .000E+00
    248.020   -204.577    .2372   .000E+00   -126.680    .2124   .000E+00    -74.157    .2590   .000E+00
    248.046   -204.503    .2372   .000E+00   -126.703    .2124   .000E+00    -74.168    .2590   .000E+00
    248.080   -204.482    .2373   .000E+00   -126.712    .2124   .000E+00    -74.172    .2589   .000E+00
    248.124   -204.387    .2373   .000E+00   -126.744    .2124   .000E+00    -74.189    .2589   .000E+00
    248.182   -204.332    .2373   .000E+00   -126.766    .2124   .000E+00    -74.199    .2589   .000E+00
    248.256   -204.208    .2373   .000E+00   -126.813    .2123   .000E+00    -74.223    .2589   .000E+00
    248.349   -204.117    .2374   .000E+00   -126.850    .2123   .000E+00    -74.243    .2589   .000E+00
    248.480   -203.940    .2375   .000E+00   -126.929    .2122   .000E+00    -74.285    .2588   .000E+00
    248.653   -203.633    .2376   .000E+00   -127.077    .2121   .000E+00    -74.369    .2587   .000E+00
    248.827   -203.363    .2377   .000E+00   -127.217    .2120   .000E+00    -74.454    .2586   .000E+00
    249.000   -203.119    .2378   .000E+00   -127.349    .2119   .000E+00    -74.540    .2585   .000E+00
    249.250   -203.371    .2377   .000E+00   -127.530    .2118   .000E+00    -74.665    .2584   .000E+00
    249.625   -203.757    .2375   .000E+00   -127.785    .2116   .000E+00    -74.856    .2582   .000E+00
    250.000   -204.187    .2374   .000E+00   -128.032    .2115   .000E+00    -75.048    .2580   .000E+00
    250.500   -206.970    .2363   .000E+00   -128.380    .2112   .000E+00    -75.309    .2577   .000E+00
    251.000   -209.540    .2354   .000E+00   -128.763    .2110   .000E+00    -75.577    .2574   .000E+00
    251.500   -212.037    .2344   .000E+00   -129.176    .2107   .000E+00    -75.854    .2571   .000E+00
    252.000   -214.441    .2335   .000E+00   -129.615    .2104   .000E+00    -76.143    .2568   .000E+00
    252.500   -217.479    .2325   .000E+00   -130.083    .2100   .000E+00    -76.443    .2565   .000E+00
    253.000   -220.363    .2316   .000E+00   -130.580    .2097   .000E+00    -76.754    .2562   .000E+00
    253.500   -221.920    .2311   .000E+00   -131.075    .2094   .000E+00    -77.076    .2558   .000E+00
    254.000   -223.569    .2305   .000E+00   -131.570    .2090   .000E+00    -77.406    .2555   .000E+00
    254.500   -224.074    .2304   .000E+00   -132.048    .2087   .000E+00    -77.744    .2551   .000E+00
    255.000   -224.733    .2301   .000E+00   -132.507    .2084   .000E+00    -78.087    .2548   .000E+00
    255.500   -225.195    .2300   .000E+00   -132.951    .2081   .000E+00    -78.432    .2544   .000E+00
    256.000   -225.745    .2298   .000E+00   -133.382    .2078   .000E+00    -78.781    .2540   .000E+00
    256.500   -226.637    .2295   .000E+00   -133.806    .2075   .000E+00    -79.132    .2537   .000E+00
    257.000   -227.528    .2292   .000E+00   -134.229    .2072   .000E+00    -79.483    .2533   .000E+00
    257.500   -230.261    .2284   .000E+00   -134.669    .2069   .000E+00    -79.837    .2529   .000E+00
    258.000   -232.709    .2276   .000E+00   -135.137    .2066   .000E+00    -80.196    .2525   .000E+00
    258.500   -233.196    .2274   .000E+00   -135.612    .2062   .000E+00    -80.560    .2521   .000E+00
    259.000   -233.829    .2272   .000E+00   -136.068    .2059   .000E+00    -80.925    .2517   .000E+00
    259.500   -236.064    .2265   .000E+00   -136.530    .2056   .000E+00    -81.295    .2514   .000E+00
    260.000   -238.157    .2258   .000E+00   -137.010    .2053   .000E+00    -81.667    .2510   .000E+00
    260.500   -238.642    .2257   .000E+00   -137.492    .2050   .000E+00    -82.039    .2506   .000E+00
    261.000   -239.225    .2255   .000E+00   -137.954    .2046   .000E+00    -82.410    .2503   .000E+00
    261.500   -241.761    .2246   .000E+00   -138.422    .2043   .000E+00    -82.782    .2499   .000E+00
    262.000   -244.133    .2239   .000E+00   -138.912    .2040   .000E+00    -83.162    .2496   .000E+00
    262.020   -244.312    .2238   .000E+00   -138.939    .2040   .000E+00    -83.176    .2495   .000E+00
    262.046   -244.480    .2238   .000E+00   -138.964    .2039   .000E+00    -83.196    .2495   .000E+00
    262.080   -244.700    .2237   .000E+00   -138.996    .2039   .000E+00    -83.222    .2495   .000E+00
    262.124   -244.983    .2236   .000E+00   -139.039    .2039   .000E+00    -83.255    .2495   .000E+00
    262.182   -245.358    .2235   .000E+00   -139.096    .2038   .000E+00    -83.300    .2494   .000E+00
    262.256   -245.830    .2233   .000E+00   -139.169    .2038   .000E+00    -83.356    .2494   .000E+00
    262.349   -246.406    .2231   .000E+00   -139.262    .2037   .000E+00    -83.426    .2493   .000E+00
    262.480   -247.176    .2229   .000E+00   -139.393    .2036   .000E+00    -83.525    .2492   .000E+00
    262.653   -248.144    .2226   .000E+00   -139.569    .2035   .000E+00    -83.656    .2491   .000E+00
    262.827   -249.009    .2224   .000E+00   -139.748    .2034   .000E+00    -83.788    .2489   .000E+00
    263.000   -249.655    .2222   .000E+00   -139.929    .2033   .000E+00    -83.921    .2488   .000E+00
    263.020   -249.606    .2222   .000E+00   -139.949    .2033   .000E+00    -83.936    .2488   .000E+00
    263.046   -249.547    .2222   .000E+00   -139.976    .2032   .000E+00    -83.956    .2488   .000E+00
    263.080   -249.467    .2222   .000E+00   -140.012    .2032   .000E+00    -83.982    .2487   .000E+00
    263.124   -249.356    .2223   .000E+00   -140.058    .2032   .000E+00    -84.015    .2487   .000E+00
    263.182   -249.190    .2223   .000E+00   -140.119    .2031   .000E+00    -84.060    .2487   .000E+00
    263.256   -248.944    .2224   .000E+00   -140.196    .2031   .000E+00    -84.117    .2486   .000E+00
    263.349   -248.565    .2225   .000E+00   -140.293    .2030   .000E+00    -84.188    .2485   .000E+00
    263.480   -247.869    .2227   .000E+00   -140.426    .2029   .000E+00    -84.288    .2484   .000E+00
    263.653   -246.703    .2230   .000E+00   -140.599    .2028   .000E+00    -84.421    .2483   .000E+00
    263.827   -245.139    .2235   .000E+00   -140.767    .2027   .000E+00    -84.555    .2482   .000E+00
    264.000   -243.101    .2242   .000E+00   -140.927    .2026   .000E+00    -84.688    .2481   .000E+00
    264.250   -240.339    .2251   .000E+00   -141.140    .2024   .000E+00    -84.880    .2479   .000E+00
    264.625   -236.245    .2264   .000E+00   -141.417    .2023   .000E+00    -85.164    .2476   .000E+00
    265.000   -233.159    .2274   .000E+00   -141.649    .2021   .000E+00    -85.443    .2473   .000E+00
    265.500   -230.441    .2283   .000E+00   -141.898    .2019   .000E+00    -85.803    .2470   .000E+00
    266.000   -229.354    .2286   .000E+00   -142.094    .2018   .000E+00    -86.150    .2466   .000E+00
    266.500   -229.204    .2287   .000E+00   -142.273    .2017   .000E+00    -86.483    .2463   .000E+00
    267.000   -229.815    .2285   .000E+00   -142.459    .2016   .000E+00    -86.804    .2460   .000E+00
    267.500   -230.926    .2281   .000E+00   -142.667    .2015   .000E+00    -87.117    .2457   .000E+00
    268.000   -232.358    .2277   .000E+00   -142.903    .2013   .000E+00    -87.425    .2454   .000E+00
    268.020   -232.335    .2277   .000E+00   -142.908    .2013   .000E+00    -87.436    .2454   .000E+00
    268.046   -232.243    .2277   .000E+00   -142.921    .2013   .000E+00    -87.452    .2454   .000E+00
    268.080   -232.129    .2277   .000E+00   -142.939    .2013   .000E+00    -87.473    .2453   .000E+00
    268.124   -231.991    .2278   .000E+00   -142.961    .2013   .000E+00    -87.500    .2453   .000E+00
    268.182   -231.820    .2278   .000E+00   -142.990    .2013   .000E+00    -87.535    .2453   .000E+00
    268.256   -231.618    .2279   .000E+00   -143.028    .2013   .000E+00    -87.581    .2452   .000E+00
    268.349   -231.371    .2280   .000E+00   -143.075    .2012   .000E+00    -87.637    .2452   .000E+00
    268.480   -230.976    .2281   .000E+00   -143.139    .2012   .000E+00    -87.716    .2451   .000E+00
    268.653   -230.220    .2284   .000E+00   -143.223    .2011   .000E+00    -87.820    .2450   .000E+00
    268.827   -229.115    .2287   .000E+00   -143.304    .2011   .000E+00    -87.924    .2449   .000E+00
    269.000   -227.582    .2292   .000E+00   -143.381    .2011   .000E+00    -88.027    .2448   .000E+00
    269.020   -227.611    .2292   .000E+00   -143.390    .2010   .000E+00    -88.039    .2448   .000E+00
    269.046   -227.618    .2292   .000E+00   -143.401    .2010   .000E+00    -88.054    .2448   .000E+00
    269.080   -227.602    .2292   .000E+00   -143.415    .2010   .000E+00    -88.074    .2447   .000E+00
    269.124   -227.541    .2292   .000E+00   -143.434    .2010   .000E+00    -88.100    .2447   .000E+00
    269.182   -227.392    .2293   .000E+00   -143.458    .2010   .000E+00    -88.134    .2447   .000E+00
    269.256   -227.109    .2294   .000E+00   -143.489    .2010   .000E+00    -88.178    .2446   .000E+00
    269.349   -226.648    .2295   .000E+00   -143.526    .2010   .000E+00    -88.232    .2446   .000E+00
    269.480   -225.894    .2298   .000E+00   -143.578    .2009   .000E+00    -88.307    .2445   .000E+00
    269.653   -224.888    .2301   .000E+00   -143.645    .2009   .000E+00    -88.407    .2444   .000E+00
    269.827   -224.001    .2304   .000E+00   -143.708    .2009   .000E+00    -88.505    .2443   .000E+00
    270.000   -223.288    .2306   .000E+00   -143.767    .2008   .000E+00    -88.603    .2442   .000E+00
    270.250   -221.709    .2311   .000E+00   -143.843    .2008   .000E+00    -88.741    .2441   .000E+00
    270.625   -220.457    .2315   .000E+00   -143.934    .2007   .000E+00    -88.943    .2439   .000E+00
    271.000   -220.037    .2316   .000E+00   -144.008    .2007   .000E+00    -89.138    .2437   .000E+00
    271.500   -222.013    .2310   .000E+00   -144.124    .2006   .000E+00    -89.389    .2435   .000E+00
    272.000   -224.434    .2302   .000E+00   -144.279    .2005   .000E+00    -89.634    .2432   .000E+00
    272.020   -224.170    .2303   .000E+00   -144.285    .2005   .000E+00    -89.645    .2432   .000E+00
    272.046   -223.904    .2304   .000E+00   -144.294    .2005   .000E+00    -89.658    .2432   .000E+00
    272.080   -223.564    .2305   .000E+00   -144.305    .2005   .000E+00    -89.674    .2432   .000E+00
    272.124   -223.146    .2306   .000E+00   -144.320    .2005   .000E+00    -89.696    .2432   .000E+00
    272.168   -222.743    .2308   .000E+00   -144.335    .2005   .000E+00    -89.717    .2431   .000E+00
    272.223   -222.250    .2309   .000E+00   -144.354    .2005   .000E+00    -89.743    .2431   .000E+00
    272.301   -221.563    .2312   .000E+00   -144.380    .2005   .000E+00    -89.781    .2431   .000E+00
    272.378   -220.835    .2314   .000E+00   -144.405    .2004   .000E+00    -89.818    .2430   .000E+00
    272.456   -220.016    .2317   .000E+00   -144.430    .2004   .000E+00    -89.855    .2430   .000E+00
    272.534   -219.047    .2320   .000E+00   -144.452    .2004   .000E+00    -89.892    .2430   .000E+00
    272.627   -217.577    .2324   .000E+00   -144.477    .2004   .000E+00    -89.936    .2429   .000E+00
    272.720   -215.695    .2330   .000E+00   -144.499    .2004   .000E+00    -89.980    .2429   .000E+00
    272.860   -212.200    .2344   .000E+00   -144.523    .2004   .000E+00    -90.046    .2428   .000E+00
    273.000   -207.516    .2361   .000E+00   -144.536    .2004   .000E+00    -90.110    .2428   .000E+00
