 Example 2 - Grass Field Problem (Hupselse Beek 1982)

 Program SWMS_3D
 Date:  21. 7.    Time:  12:34:19
 Time dependent boundary conditions
 Units: L = cm   , T = day  , M = -
 All cumulative fluxes (CumQ) are positive out of the region

     Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
      [T]      [L3]        [L3]       [L3]       [L3]      [L3]        [L3]       [L3]       [L3]        [L3]

    182.5000  -.162E+02   .212E+02  -.162E+02   .212E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.0000  -.162E+02   .214E+02  -.162E+02   .214E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    183.5000  -.164E+02   .214E+02  -.164E+02   .214E+02   .135E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.0000  -.166E+02   .215E+02  -.166E+02   .215E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    184.5000  -.166E+02   .216E+02  -.166E+02   .216E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.0000  -.166E+02   .217E+02  -.166E+02   .217E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    185.5000  -.166E+02   .219E+02  -.166E+02   .219E+02   .136E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.0000  -.167E+02   .221E+02  -.167E+02   .221E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    186.5000  -.167E+02   .222E+02  -.167E+02   .222E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    187.0000  -.167E+02   .223E+02  -.167E+02   .223E+02   .137E+01   .000E+00   .000E+00   .000E+00   .000E+00
    187.5000  -.167E+02   .224E+02  -.167E+02   .224E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    188.0000  -.167E+02   .226E+02  -.167E+02   .226E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    188.5000  -.167E+02   .228E+02  -.167E+02   .228E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    189.0000  -.167E+02   .230E+02  -.167E+02   .230E+02   .138E+01   .000E+00   .000E+00   .000E+00   .000E+00
    189.5000  -.167E+02   .233E+02  -.167E+02   .233E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    190.0000  -.167E+02   .235E+02  -.167E+02   .235E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    190.5000  -.167E+02   .237E+02  -.167E+02   .237E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    191.0000  -.167E+02   .238E+02  -.167E+02   .238E+02   .139E+01   .000E+00   .000E+00   .000E+00   .000E+00
    191.5000  -.167E+02   .240E+02  -.167E+02   .240E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.0000  -.167E+02   .242E+02  -.167E+02   .242E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    192.5000  -.167E+02   .244E+02  -.167E+02   .244E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    193.0000  -.167E+02   .246E+02  -.167E+02   .246E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    193.5000  -.167E+02   .249E+02  -.167E+02   .249E+02   .140E+01   .000E+00   .000E+00   .000E+00   .000E+00
    194.0000  -.167E+02   .251E+02  -.167E+02   .251E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    194.5000  -.167E+02   .254E+02  -.167E+02   .254E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.0000  -.167E+02   .256E+02  -.167E+02   .256E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    195.5000  -.168E+02   .258E+02  -.168E+02   .258E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.0000  -.169E+02   .260E+02  -.169E+02   .260E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    196.5000  -.169E+02   .261E+02  -.169E+02   .261E+02   .141E+01   .000E+00   .000E+00   .000E+00   .000E+00
    197.0000  -.169E+02   .263E+02  -.169E+02   .263E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    197.5000  -.169E+02   .265E+02  -.169E+02   .265E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    198.0000  -.169E+02   .267E+02  -.169E+02   .267E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    198.5000  -.169E+02   .269E+02  -.169E+02   .269E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    199.0000  -.169E+02   .271E+02  -.169E+02   .271E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    199.5000  -.169E+02   .272E+02  -.169E+02   .272E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    200.0000  -.169E+02   .274E+02  -.169E+02   .274E+02   .142E+01   .000E+00   .000E+00   .000E+00   .000E+00
    200.5000  -.169E+02   .276E+02  -.169E+02   .276E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    201.0000  -.169E+02   .277E+02  -.169E+02   .277E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    201.5000  -.169E+02   .279E+02  -.169E+02   .279E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    202.0000  -.169E+02   .281E+02  -.169E+02   .281E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    202.5000  -.169E+02   .282E+02  -.169E+02   .282E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    203.0000  -.169E+02   .283E+02  -.169E+02   .283E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    203.5000  -.169E+02   .285E+02  -.169E+02   .285E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    204.0000  -.169E+02   .286E+02  -.169E+02   .286E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    204.5000  -.169E+02   .287E+02  -.169E+02   .287E+02   .143E+01   .000E+00   .000E+00   .000E+00   .000E+00
    205.0000  -.169E+02   .289E+02  -.169E+02   .289E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    205.5000  -.169E+02   .290E+02  -.169E+02   .290E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.0000  -.169E+02   .291E+02  -.169E+02   .291E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    206.5000  -.169E+02   .292E+02  -.169E+02   .292E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    207.0000  -.169E+02   .293E+02  -.169E+02   .293E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    207.5000  -.170E+02   .294E+02  -.170E+02   .294E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    208.0000  -.170E+02   .296E+02  -.170E+02   .296E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    208.5000  -.170E+02   .297E+02  -.170E+02   .297E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    209.0000  -.171E+02   .299E+02  -.171E+02   .299E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    209.5000  -.171E+02   .301E+02  -.171E+02   .301E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    210.0000  -.171E+02   .304E+02  -.171E+02   .304E+02   .144E+01   .000E+00   .000E+00   .000E+00   .000E+00
    210.5000  -.171E+02   .307E+02  -.171E+02   .307E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    211.0000  -.171E+02   .309E+02  -.171E+02   .309E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    211.5000  -.171E+02   .313E+02  -.171E+02   .313E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    212.0000  -.171E+02   .316E+02  -.171E+02   .316E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    212.5000  -.171E+02   .317E+02  -.171E+02   .317E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    213.0000  -.171E+02   .318E+02  -.171E+02   .318E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    213.5000  -.171E+02   .321E+02  -.171E+02   .321E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    214.0000  -.171E+02   .324E+02  -.171E+02   .324E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    214.5000  -.171E+02   .327E+02  -.171E+02   .327E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    215.0000  -.171E+02   .330E+02  -.171E+02   .329E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    215.5000  -.171E+02   .332E+02  -.171E+02   .331E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    216.0000  -.171E+02   .334E+02  -.171E+02   .333E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    216.5000  -.173E+02   .334E+02  -.173E+02   .333E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    216.6667  -.174E+02   .334E+02  -.174E+02   .334E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    216.8333  -.175E+02   .334E+02  -.175E+02   .334E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    217.0000  -.176E+02   .334E+02  -.176E+02   .334E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    217.1429  -.176E+02   .335E+02  -.176E+02   .334E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    217.3571  -.176E+02   .335E+02  -.176E+02   .335E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    217.5714  -.176E+02   .336E+02  -.176E+02   .336E+02   .145E+01   .000E+00   .000E+00   .000E+00   .000E+00
    218.0000  -.176E+02   .337E+02  -.176E+02   .337E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    218.5000  -.176E+02   .338E+02  -.176E+02   .338E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    219.0000  -.177E+02   .339E+02  -.177E+02   .338E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    219.5000  -.177E+02   .340E+02  -.177E+02   .340E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    220.0000  -.177E+02   .341E+02  -.177E+02   .341E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    220.5000  -.178E+02   .341E+02  -.178E+02   .341E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    221.0000  -.179E+02   .342E+02  -.179E+02   .341E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    221.5000  -.179E+02   .343E+02  -.179E+02   .343E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    222.0000  -.180E+02   .345E+02  -.180E+02   .345E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    222.5000  -.180E+02   .347E+02  -.180E+02   .346E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    223.0000  -.180E+02   .348E+02  -.180E+02   .348E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    223.5000  -.180E+02   .350E+02  -.180E+02   .350E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    224.0000  -.180E+02   .352E+02  -.180E+02   .351E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    224.5000  -.180E+02   .353E+02  -.180E+02   .353E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    225.0000  -.180E+02   .355E+02  -.180E+02   .354E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    225.5000  -.181E+02   .356E+02  -.181E+02   .355E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    226.0000  -.183E+02   .357E+02  -.183E+02   .357E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    226.5000  -.188E+02   .358E+02  -.188E+02   .357E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    226.6667  -.189E+02   .358E+02  -.189E+02   .358E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    226.8333  -.191E+02   .358E+02  -.191E+02   .358E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    227.0000  -.192E+02   .358E+02  -.192E+02   .358E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    227.1429  -.192E+02   .359E+02  -.192E+02   .358E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    227.2857  -.192E+02   .359E+02  -.192E+02   .359E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    227.4643  -.192E+02   .360E+02  -.192E+02   .359E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    227.7321  -.192E+02   .360E+02  -.192E+02   .360E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    228.0000  -.192E+02   .361E+02  -.192E+02   .361E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    228.3333  -.196E+02   .362E+02  -.196E+02   .361E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    228.6667  -.199E+02   .362E+02  -.199E+02   .362E+02   .146E+01   .000E+00   .000E+00   .000E+00   .000E+00
    229.0000  -.202E+02   .363E+02  -.202E+02   .363E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    229.3333  -.205E+02   .364E+02  -.205E+02   .364E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    229.6667  -.207E+02   .365E+02  -.207E+02   .364E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    230.0000  -.210E+02   .366E+02  -.210E+02   .365E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    230.3333  -.210E+02   .367E+02  -.210E+02   .366E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    230.6667  -.210E+02   .368E+02  -.210E+02   .367E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    231.0000  -.210E+02   .369E+02  -.210E+02   .368E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    231.5000  -.211E+02   .370E+02  -.211E+02   .370E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    232.0000  -.212E+02   .372E+02  -.212E+02   .371E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    232.5000  -.213E+02   .373E+02  -.213E+02   .372E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    233.0000  -.213E+02   .374E+02  -.213E+02   .373E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    233.5000  -.214E+02   .375E+02  -.214E+02   .374E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    234.0000  -.214E+02   .375E+02  -.214E+02   .375E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    234.5000  -.214E+02   .376E+02  -.214E+02   .376E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    235.0000  -.215E+02   .377E+02  -.215E+02   .376E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    235.5000  -.216E+02   .378E+02  -.216E+02   .377E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    236.0000  -.217E+02   .379E+02  -.217E+02   .378E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    236.5000  -.217E+02   .380E+02  -.217E+02   .379E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    237.0000  -.217E+02   .381E+02  -.217E+02   .380E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    237.5000  -.220E+02   .381E+02  -.220E+02   .381E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    238.0000  -.223E+02   .381E+02  -.223E+02   .381E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    238.5000  -.224E+02   .382E+02  -.224E+02   .382E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    239.0000  -.225E+02   .383E+02  -.225E+02   .383E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    239.5000  -.225E+02   .384E+02  -.225E+02   .384E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    240.0000  -.225E+02   .385E+02  -.225E+02   .384E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    240.5000  -.225E+02   .386E+02  -.225E+02   .385E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    241.0000  -.225E+02   .387E+02  -.225E+02   .386E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    241.5000  -.225E+02   .388E+02  -.225E+02   .388E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    242.0000  -.225E+02   .390E+02  -.225E+02   .389E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    242.5000  -.226E+02   .391E+02  -.226E+02   .390E+02   .147E+01   .000E+00   .000E+00   .000E+00   .000E+00
    243.0000  -.226E+02   .391E+02  -.226E+02   .391E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    243.5000  -.226E+02   .392E+02  -.226E+02   .392E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    244.0000  -.227E+02   .393E+02  -.227E+02   .392E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    244.5000  -.228E+02   .394E+02  -.228E+02   .393E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    245.0000  -.229E+02   .395E+02  -.229E+02   .395E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    245.5000  -.229E+02   .396E+02  -.229E+02   .396E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    246.0000  -.229E+02   .398E+02  -.229E+02   .397E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    246.5000  -.229E+02   .399E+02  -.229E+02   .399E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    247.0000  -.229E+02   .401E+02  -.229E+02   .400E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    247.5000  -.229E+02   .402E+02  -.229E+02   .401E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    248.0000  -.229E+02   .402E+02  -.229E+02   .402E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    248.5000  -.229E+02   .403E+02  -.229E+02   .402E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    249.0000  -.229E+02   .403E+02  -.229E+02   .403E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    249.5000  -.229E+02   .404E+02  -.229E+02   .403E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    250.0000  -.229E+02   .404E+02  -.229E+02   .404E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    250.5000  -.229E+02   .405E+02  -.229E+02   .405E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    251.0000  -.229E+02   .406E+02  -.229E+02   .406E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    251.5000  -.229E+02   .407E+02  -.229E+02   .407E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    252.0000  -.229E+02   .408E+02  -.229E+02   .408E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    252.5000  -.229E+02   .410E+02  -.229E+02   .409E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    253.0000  -.229E+02   .411E+02  -.229E+02   .410E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    253.5000  -.229E+02   .412E+02  -.229E+02   .411E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    254.0000  -.229E+02   .412E+02  -.229E+02   .412E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    254.5000  -.229E+02   .413E+02  -.229E+02   .413E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    255.0000  -.229E+02   .414E+02  -.229E+02   .413E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    255.5000  -.229E+02   .414E+02  -.229E+02   .414E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    256.0000  -.229E+02   .415E+02  -.229E+02   .415E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    256.5000  -.229E+02   .416E+02  -.229E+02   .415E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    257.0000  -.229E+02   .416E+02  -.229E+02   .416E+02   .148E+01   .000E+00   .000E+00   .000E+00   .000E+00
    257.5000  -.229E+02   .417E+02  -.229E+02   .417E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    258.0000  -.229E+02   .418E+02  -.229E+02   .418E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    258.5000  -.229E+02   .419E+02  -.229E+02   .419E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    259.0000  -.229E+02   .420E+02  -.229E+02   .419E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    259.5000  -.229E+02   .421E+02  -.229E+02   .420E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    260.0000  -.229E+02   .422E+02  -.229E+02   .421E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    260.5000  -.229E+02   .422E+02  -.229E+02   .422E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    261.0000  -.229E+02   .423E+02  -.229E+02   .423E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    261.5000  -.229E+02   .424E+02  -.229E+02   .424E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    262.0000  -.229E+02   .425E+02  -.229E+02   .425E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    262.5000  -.231E+02   .426E+02  -.231E+02   .426E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    263.0000  -.233E+02   .427E+02  -.233E+02   .427E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    263.5000  -.235E+02   .428E+02  -.235E+02   .428E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    264.0000  -.238E+02   .429E+02  -.238E+02   .429E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    264.5000  -.238E+02   .430E+02  -.238E+02   .430E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    265.0000  -.238E+02   .431E+02  -.238E+02   .431E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    265.5000  -.238E+02   .432E+02  -.238E+02   .432E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    266.0000  -.238E+02   .433E+02  -.238E+02   .433E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    266.5000  -.238E+02   .434E+02  -.238E+02   .434E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    267.0000  -.238E+02   .435E+02  -.238E+02   .434E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    267.5000  -.238E+02   .436E+02  -.238E+02   .435E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    268.0000  -.238E+02   .437E+02  -.238E+02   .436E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    268.5000  -.241E+02   .437E+02  -.241E+02   .437E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    269.0000  -.243E+02   .438E+02  -.243E+02   .437E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    269.5000  -.244E+02   .439E+02  -.244E+02   .438E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    270.0000  -.244E+02   .440E+02  -.244E+02   .439E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    270.5000  -.244E+02   .441E+02  -.244E+02   .440E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    271.0000  -.244E+02   .442E+02  -.244E+02   .441E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    271.5000  -.244E+02   .443E+02  -.244E+02   .442E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    272.0000  -.244E+02   .444E+02  -.244E+02   .443E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    272.5000  -.249E+02   .444E+02  -.249E+02   .443E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
    273.0000  -.254E+02   .444E+02  -.254E+02   .443E+02   .149E+01   .000E+00   .000E+00   .000E+00   .000E+00
